UserID,Gender,Age,EstimatedSalary,AgeGroup,SalarySlab,Purchased
11786,F,36.0,29336.0,Adult,Low,0
11787,Female,44.0,73531.0,Adult,Medium,1
11788,Female,58.0,44663.0,Senior,Medium,1
11789,Male,47.0,55567.0,Adult,Medium,1
11790,Female,36.0,77993.0,Adult,Medium,1
11791,Male,25.0,78533.0,Young,Medium,0
11792,female,51.0,98826.0,Senior,High,1
11793,Female,27.0,63435.0,Young,Medium,0
11794,female,,73062.0,Senior,Medium,1
11795,Male,33.0,,Adult,Medium,0
11796,Male,57.0,69861.0,Senior,Medium,1
11797,female,45.0,76381.0,Adult,Medium,1
11798,Male,37.0,,Adult,Medium,0
11799,Male,32.0,20032.0,Adult,Low,0
11800,Male,33.0,73464.0,Adult,Medium,1
11801,F,44.0,74048.0,Adult,Medium,1
11802,female,-5.0,48271.0,Young,Medium,0
11803,M,29.0,32616.0,Young,Low,0
11804,male,37.0,102058.0,Adult,High,1
11805,male,37.0,77053.0,Adult,Medium,1
11806,F,11.0,58887.0,Young,Medium,0
11807,Female,43.0,36673.0,Adult,Low,0
11808,Male,25.0,44783.0,Young,Medium,0
11809,Male,25.0,97817.0,Young,High,1
11810,Male,16.0,68300.0,Young,Medium,0
11811,Female,15.0,51063.0,Young,Medium,0
11812,female,21.0,-300.0,Young,Low,0
11813,male,,,Adult,Medium,0
11814,Male,-5.0,102202.0,Young,High,1
11815,Male,32.0,98809.0,Adult,High,1
11816,F,39.0,53043.0,Adult,Medium,0
11817,male,43.0,49685.0,Adult,Medium,0
11818,female,40.0,9772.0,Adult,Low,0
11819,Female,36.0,27578.0,Adult,Low,0
11820,M,23.0,31394.0,Young,Low,0
11821,Male,55.0,68824.0,Senior,Medium,1
11822,Male,58.0,56879.0,Senior,Medium,1
11823,Female,17.0,31123.0,Young,Low,0
11824,F,25.0,57952.0,Young,Medium,0
11825,Female,-23.0,77641.0,Young,Medium,0
11826,Female,27.0,77786.0,Young,Medium,0
11827,Male,44.0,17986.0,Adult,Low,0
11828,F,30.0,61453.0,Adult,Medium,0
11829,F,63.0,30064.0,Senior,Low,0
11830,male,53.0,87159.0,Senior,Medium,1
11831,F,39.0,84560.0,Adult,Medium,1
11832,Female,49.0,42613.0,Adult,Medium,0
11833,Female,51.0,46161.0,Senior,Medium,0
11834,female,32.0,53012.0,Adult,Medium,0
11835,F,-12.0,10276.0,Young,Low,0
11836,Female,37.0,73896.0,Adult,Medium,1
11837,Male,47.0,58451.0,Adult,Medium,1
11838,male,,89572.0,Adult,Medium,1
11839,F,19.0,37272.0,Young,Low,0
11840,Male,29.0,49395.0,Young,Medium,0
11841,M,149.0,27382.0,Senior,Low,0
11842,Female,37.0,40241.0,Adult,Medium,0
11843,Female,60.0,35898.0,Senior,Low,0
11844,Female,20.0,,Young,High,1
11845,F,,-300.0,Adult,Low,0
11846,Male,54.0,67628.0,Senior,Medium,1
11847,Male,-23.0,55374.0,Young,Medium,0
11848,Male,34.0,,Adult,Low,0
11849,F,43.0,61076.0,Adult,Medium,1
11850,Female,44.0,79512.0,Adult,Medium,1
11851,male,40.0,34779.0,Adult,Low,0
11852,F,35.0,84949.0,Adult,Medium,1
11853,F,44.0,44119.0,Adult,Medium,0
11854,F,6.0,53213.0,Young,Medium,0
11855,F,46.0,-300.0,Adult,Low,0
11856,male,38.0,48101.0,Adult,Medium,0
11857,female,-12.0,65840.0,Young,Medium,0
11858,Female,63.0,56888.0,Senior,Medium,1
11859,F,28.0,68387.0,Young,Medium,0
11860,female,33.0,9635.0,Adult,Low,0
11861,F,60.0,19718.0,Senior,Low,0
11862,Female,28.0,80717.0,Young,Medium,1
11863,Male,32.0,91019.0,Adult,High,1
11864,Female,35.0,42180.0,Adult,Medium,0
11865,F,,58816.0,Adult,Medium,1
11866,F,40.0,72158.0,Adult,Medium,1
11867,Male,22.0,82403.0,Young,Medium,0
11868,Male,30.0,13936.0,Adult,Low,0
11869,Male,29.0,42688.0,Young,Medium,0
11870,female,36.0,56994.0,Adult,Medium,0
11871,F,44.0,82334.0,Adult,Medium,1
11872,Male,43.0,127951.0,Adult,High,1
11873,Female,16.0,59522.0,Young,Medium,0
11874,F,51.0,29890.0,Senior,Low,0
11875,female,40.0,,Adult,Medium,1
11876,Female,53.0,97623.0,Senior,High,1
11877,Female,151.0,67238.0,Senior,Medium,1
11878,Female,51.0,42758.0,Senior,Medium,0
11879,male,43.0,88711.0,Adult,Medium,1
11880,Female,54.0,81237.0,Senior,Medium,1
11881,female,44.0,39479.0,Adult,Low,0
11882,F,37.0,74724.0,Adult,Medium,1
11883,Female,65.0,90243.0,Senior,High,1
11884,female,49.0,499829.0,Adult,High,1
11885,Male,43.0,62957.0,Adult,Medium,1
11886,Female,23.0,56131.0,Young,Medium,0
11887,Male,22.0,95399.0,Young,High,1
11888,Male,40.0,35150.0,Adult,Low,0
11889,female,40.0,76373.0,Adult,Medium,1
11890,F,31.0,31062.0,Adult,Low,0
11891,Male,40.0,91256.0,Adult,High,1
11892,M,56.0,58291.0,Senior,Medium,1
11893,F,47.0,97099.0,Adult,High,1
11894,Male,24.0,77371.0,Young,Medium,0
11895,Female,35.0,34436.0,Adult,Low,0
11896,female,27.0,,Young,High,1
11897,Female,34.0,103470.0,Adult,High,1
11898,Male,-7.0,86781.0,Young,Medium,1
11899,M,31.0,46374.0,Adult,Medium,0
11900,F,23.0,57463.0,Young,Medium,0
11901,Female,36.0,68990.0,Adult,Medium,1
11902,Male,32.0,47372.0,Adult,Medium,0
11903,female,3.0,106906.0,Young,High,1
11904,Male,,68937.0,Senior,Medium,1
11905,female,50.0,9862.0,Senior,Low,0
11906,Male,34.0,73979.0,Adult,Medium,1
11907,F,37.0,55878.0,Adult,Medium,0
11908,M,22.0,63318.0,Young,Medium,0
11909,male,,55947.0,Senior,Medium,1
11910,Male,60.0,84731.0,Senior,Medium,1
11911,male,40.0,93193.0,Adult,High,1
11912,F,51.0,72505.0,Senior,Medium,1
11913,F,41.0,56038.0,Adult,Medium,0
11914,M,22.0,64045.0,Young,Medium,0
11915,Female,33.0,65173.0,Adult,Medium,0
11916,female,38.0,44960.0,Adult,Medium,0
11917,F,32.0,-45000.0,Adult,Low,0
11918,Female,36.0,76264.0,Adult,Medium,1
11919,M,,103235.0,Adult,High,1
11920,M,37.0,96517.0,Adult,High,1
11921,female,38.0,47395.0,Adult,Medium,0
11922,Male,26.0,85129.0,Young,Medium,1
11923,Female,28.0,41555.0,Young,Medium,0
11924,M,23.0,82053.0,Young,Medium,0
11925,F,49.0,52489.0,Adult,Medium,1
11926,Male,6.0,-8000.0,Young,Low,0
11927,Female,,72333.0,Senior,Medium,1
11928,Female,53.0,10493.0,Senior,Low,0
11929,Female,35.0,20791.0,Adult,Low,0
11930,Male,7.0,60966.0,Young,Medium,0
11931,Female,,67205.0,Adult,Medium,0
11932,Female,37.0,56140.0,Adult,Medium,0
11933,Female,25.0,25407.0,Young,Low,0
11934,Female,30.0,44703.0,Adult,Medium,0
11935,female,57.0,74873.0,Senior,Medium,1
11936,F,45.0,79613.0,Adult,Medium,1
11937,male,25.0,64754.0,Young,Medium,0
11938,F,19.0,93824.0,Young,High,1
11939,Female,33.0,74882.0,Adult,Medium,1
11940,Male,34.0,45943.0,Adult,Medium,0
11941,Male,42.0,-8000.0,Adult,Low,0
11942,male,30.0,29772.0,Adult,Low,0
11943,F,43.0,62557.0,Adult,Medium,1
11944,female,60.0,92621.0,Senior,High,1
11945,F,46.0,81808.0,Adult,Medium,1
11946,Female,38.0,100133.0,Adult,High,1
11947,Female,36.0,,Adult,Medium,0
11948,Male,32.0,98992.0,Adult,High,1
11949,male,53.0,59826.0,Senior,Medium,1
11950,Female,29.0,101870.0,Young,High,1
11951,Male,39.0,64577.0,Adult,Medium,1
11952,Male,38.0,82923.0,Adult,Medium,1
11953,Female,30.0,500032.0,Adult,High,1
11954,female,21.0,59798.0,Young,Medium,0
11955,F,40.0,70733.0,Adult,Medium,1
11956,F,36.0,96831.0,Adult,High,1
11957,Female,44.0,62172.0,Adult,Medium,1
11958,Female,31.0,32234.0,Adult,Low,0
11959,Female,52.0,118357.0,Senior,High,1
11960,F,26.0,53274.0,Young,Medium,0
11961,Male,58.0,69436.0,Senior,Medium,1
11962,M,17.0,94195.0,Young,High,1
11963,F,44.0,50005.0,Adult,Medium,0
11964,M,44.0,39496.0,Adult,Low,0
11965,Female,28.0,71809.0,Young,Medium,0
11966,Female,43.0,19719.0,Adult,Low,0
11967,Male,53.0,58279.0,Senior,Medium,1
11968,M,11.0,70966.0,Young,Medium,0
11969,male,45.0,57992.0,Adult,Medium,1
11970,Male,7.0,26434.0,Young,Low,0
11971,Male,26.0,104723.0,Young,High,1
11972,F,57.0,67888.0,Senior,Medium,1
11973,male,32.0,101180.0,Adult,High,1
11974,Female,23.0,58129.0,Young,Medium,0
11975,male,35.0,42768.0,Adult,Medium,0
11976,F,63.0,72168.0,Senior,Medium,1
11977,male,16.0,750313.0,Young,High,1
11978,Female,25.0,35115.0,Young,Low,0
11979,F,200.0,101407.0,Senior,High,1
11980,F,59.0,49467.0,Senior,Medium,1
11981,Male,36.0,18764.0,Adult,Low,0
11982,F,23.0,98423.0,Young,High,1
11983,Female,62.0,52649.0,Senior,Medium,1
11984,Female,58.0,49436.0,Senior,Medium,1
11985,Male,45.0,20608.0,Adult,Low,0
11986,Male,28.0,109007.0,Young,High,1
11987,female,36.0,33067.0,Adult,Low,0
11988,Female,-12.0,66958.0,Young,Medium,0
11989,Female,-7.0,87748.0,Young,Medium,0
11990,female,56.0,75079.0,Senior,Medium,1
11991,female,49.0,63878.0,Adult,Medium,1
11992,Male,24.0,22525.0,Young,Low,0
11993,Female,53.0,44574.0,Senior,Medium,1
11994,Male,42.0,69704.0,Adult,Medium,1
11995,female,47.0,45195.0,Adult,Medium,0
11996,Female,55.0,70142.0,Senior,Medium,1
11997,F,25.0,82159.0,Young,Medium,0
11998,Male,38.0,89035.0,Adult,Medium,1
11999,Male,30.0,33903.0,Adult,Low,0
12000,male,20.0,120004.0,Young,High,1
11073,Male,41.0,,Adult,High,1
11049,F,16.0,65232.0,Young,Medium,0
10205,Female,35.0,80464.0,Adult,Medium,1
10695,Male,27.0,46207.0,Young,Medium,0
11759,Male,,93342.0,Young,High,1
10285,Female,25.0,82139.0,Young,Medium,1
11867,Male,22.0,82403.0,Young,Medium,0
11927,Female,,72333.0,Senior,Medium,1
11887,Male,22.0,95399.0,Young,High,1
11725,female,53.0,68460.0,Senior,Medium,1
10869,F,49.0,-8000.0,Adult,Low,0
11892,M,56.0,58291.0,Senior,Medium,1
11783,Female,55.0,,Senior,Medium,1
11704,Female,39.0,51478.0,Adult,Medium,0
10803,Female,53.0,54979.0,Senior,Medium,1
11303,Male,-12.0,84557.0,Young,Medium,0
11275,Female,53.0,10074.0,Senior,Low,0
11038,female,36.0,67366.0,Adult,Medium,1
10596,Female,27.0,66941.0,Young,Medium,0
11913,F,41.0,56038.0,Adult,Medium,0
11825,Female,-23.0,77641.0,Young,Medium,0
11029,male,41.0,10461.0,Adult,Low,0
10351,Female,53.0,48964.0,Senior,Medium,1
11090,Male,34.0,50059.0,Adult,Medium,0
10003,female,,93903.0,Adult,High,1
11076,Female,46.0,60691.0,Adult,Medium,1
11505,M,31.0,78686.0,Adult,Medium,1
10111,male,11.0,63139.0,Young,Medium,0
11063,female,,69460.0,Adult,Medium,1
10109,Male,53.0,65591.0,Senior,Medium,1
10919,female,49.0,97828.0,Adult,High,1
10501,female,29.0,61680.0,Young,Medium,0
10362,Female,45.0,30513.0,Adult,Low,0
11548,Female,43.0,86390.0,Adult,Medium,1
11282,female,35.0,90039.0,Adult,High,1
11159,F,28.0,82536.0,Young,Medium,1
11328,F,36.0,84626.0,Adult,Medium,1
10197,female,39.0,83918.0,Adult,Medium,1
11818,female,40.0,9772.0,Adult,Low,0
10238,Male,55.0,129219.0,Senior,High,1
10789,Female,46.0,78210.0,Adult,Medium,1
10721,F,30.0,45910.0,Adult,Medium,0
11296,Male,26.0,42388.0,Young,Medium,0
11410,F,31.0,58368.0,Adult,Medium,0
11705,Female,27.0,88565.0,Young,Medium,1
10545,Female,47.0,60112.0,Adult,Medium,1
11261,male,58.0,97261.0,Senior,High,1
11885,Male,43.0,62957.0,Adult,Medium,1
11307,female,53.0,96354.0,Senior,High,1
10846,M,26.0,59475.0,Young,Medium,0
